"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"1400000US47157020651","Census Tract 206.51, Shelby County, Tennessee","2397","118","1887","153","1091","219","510","167","6.3","4.7","8.0","6.0","0.0","3.2","0.0","6.6","3.8","3.5","4.8","4.4","0.5","1.0","0.0","6.6","3.1","2.4","3.0","2.4","0.0","3.2","3.3","5.5","4.8","2.9","7.8","5.8","3.8","4.0","7.8","7.6","18.3","7.2","17.7","7.2","20.3","9.7","26.5","17.9","29.4","8.0","22.5","7.7","34.0","10.8","40.8","18.7","16.6","7.8","16.0","8.9","6.5","4.6","18.8","14.5","12.8","5.4","14.0","6.7","24.2","10.3","2.7","4.5","0.5","0.8","0.6","1.1","1.1","1.8","0.0","6.6","4.3","4.0","5.5","5.0","9.5","8.0","0.0","6.6","60938","9359","58674","10907","68068","14550","52283","11742","70054","9075","70574","11573","N","N","58092","8413","32.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.4","(X)"
"1400000US47157020652","Census Tract 206.52, Shelby County, Tennessee","1817","110","1293","126","914","143","524","127","5.0","3.8","0.0","2.7","0.0","3.8","17.4","12.0","8.1","4.9","8.3","6.7","6.8","6.8","7.8","7.4","0.0","1.9","3.2","4.4","0.0","3.8","0.0","6.5","8.1","4.0","6.3","4.4","4.8","4.6","12.6","9.1","9.2","4.6","7.8","5.4","9.7","7.3","12.8","8.0","27.8","7.0","29.2","9.8","23.3","10.9","30.3","11.1","17.1","6.1","15.1","6.3","15.2","7.9","8.2","6.7","18.5","5.7","22.6","7.6","29.5","10.6","8.6","7.2","4.7","3.2","6.7","4.7","9.4","6.4","0.0","6.5","1.3","1.4","0.9","1.4","1.2","1.9","2.3","3.5","65864","4676","70403","8281","90347","26423","47188","12183","72229","5634","77964","7572","N","N","51951","10106","30.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.2","(X)"
"1400000US47157020700","Census Tract 207, Shelby County, Tennessee","797","59","665","56","566","55","132","42","3.0","1.8","2.1","1.9","0.9","1.3","7.6","5.8","1.1","1.2","0.6","0.9","0.7","1.1","3.8","5.5","3.1","2.2","3.0","2.4","0.7","1.4","3.8","5.3","7.9","4.8","8.0","5.6","6.2","4.8","10.6","9.9","12.5","5.7","8.6","5.9","8.1","6.4","32.6","17.5","21.1","6.6","21.4","7.2","23.5","8.1","19.7","11.3","12.8","5.4","12.6","5.8","11.7","5.8","10.6","9.3","19.3","6.3","21.7","7.4","25.4","8.3","7.6","7.7","14.4","5.4","17.9","6.7","20.3","7.8","0.0","23.0","4.6","2.6","4.2","3.5","2.5","1.9","3.8","5.8","75913","10167","83259","14227","86029","40313","44750","8378","92457","8020","97827","9584","N","N","60717","17936","34.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.6","(X)"
"1400000US47157020810","Census Tract 208.10, Shelby County, Tennessee","1036","72","835","66","691","93","201","65","0.6","0.9","0.0","4.1","0.0","4.9","3.0","4.7","0.6","0.9","0.0","4.1","0.0","4.9","3.0","4.5","7.8","4.1","4.9","4.2","3.8","3.9","19.9","13.8","4.8","3.8","3.0","3.2","0.0","4.9","12.4","13.3","7.4","3.7","3.5","3.3","3.0","3.3","23.9","13.2","20.9","7.1","21.4","7.7","21.1","8.6","18.9","13.6","20.5","8.3","22.2","9.5","22.3","10.2","13.4","14.1","21.8","6.5","27.1","8.2","28.1","8.4","0.0","15.9","8.3","4.4","10.3","5.6","12.4","6.3","0.0","15.9","7.2","3.7","7.7","4.1","9.3","5.2","5.5","8.6","81397","7543","91771","14409","97292","19382","40481","10698","118920","39601","107958","11818","N","N","164458","192264","42.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","45.3","(X)"
"1400000US47157020820","Census Tract 208.20, Shelby County, Tennessee","2769","125","2206","179","1943","211","563","164","2.4","2.4","0.6","1.1","0.7","1.2","9.2","10.8","0.8","0.9","0.0","1.6","0.0","1.8","3.9","4.5","4.2","2.8","2.2","2.9","2.0","3.1","12.1","7.5","0.4","0.6","0.5","0.7","0.6","0.8","0.0","6.0","5.7","2.9","4.7","3.4","2.8","2.5","9.4","7.6","17.6","5.7","18.5","6.1","17.2","6.6","17.4","19.3","11.4","4.8","10.3","4.9","11.1","5.4","15.6","12.7","26.3","6.0","28.2","6.9","30.1","7.6","19.0","13.2","13.9","4.6","15.4","5.8","17.0","6.6","5.0","5.8","17.3","5.1","19.6","5.8","18.5","5.6","8.3","8.1","113814","18929","124044","12525","127180","8691","74641","8082","133274","15581","137435","13394","N","N","113364","50514","37.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.5","(X)"
"1400000US47157020831","Census Tract 208.31, Shelby County, Tennessee","1472","112","1039","119","796","106","433","110","4.3","3.8","2.8","4.1","3.6","5.4","7.9","6.8","0.6","1.0","0.9","1.4","0.0","4.3","0.0","7.8","4.1","3.5","4.2","4.5","0.0","4.3","3.7","4.4","15.8","7.2","3.1","2.8","1.0","1.6","46.4","18.0","6.0","3.7","4.7","4.2","2.1","2.4","9.0","7.6","18.8","5.6","16.4","5.6","15.8","7.0","24.5","12.2","23.8","7.0","31.0","8.5","33.2","9.9","6.5","6.0","23.1","5.3","32.7","7.2","39.2","8.7","0.0","7.8","2.0","1.4","2.9","1.9","3.3","2.4","0.0","7.8","1.6","1.9","1.3","2.1","1.8","2.7","2.1","3.1","75343","9573","90528","8396","95875","5894","33865","2915","77564","7808","91196","9979","N","N","44852","7832","23.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","8.1","(X)"
"1400000US47157020832","Census Tract 208.32, Shelby County, Tennessee","3083","130","2697","185","2454","188","386","156","0.0","1.1","0.0","1.3","0.0","1.4","0.0","8.7","0.0","1.1","1.8","2.0","0.0","1.4","0.0","8.7","7.3","4.8","5.0","4.2","0.5","0.9","23.6","22.1","5.9","4.0","3.4","2.5","3.7","2.7","23.6","23.0","6.4","3.3","2.6","2.8","2.8","3.1","21.0","14.8","6.4","3.6","5.3","3.7","5.1","3.9","14.2","14.4","13.0","4.9","14.3","5.3","15.8","5.6","3.9","6.5","26.9","5.7","30.0","6.4","32.0","6.8","5.2","6.5","20.9","5.4","23.2","6.1","24.8","6.8","4.7","7.4","13.1","4.7","14.5","5.3","15.3","5.7","3.9","6.4","118140","8181","123707","5538","126604","10294","37115","12085","126369","10289","135482","10195","N","N","57923","21387","38.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.4","(X)"
"1400000US47157020900","Census Tract 209, Shelby County, Tennessee","2915","138","2700","139","2348","155","215","103","0.0","1.2","0.0","1.3","0.0","1.5","0.0","15.0","1.1","1.2","0.6","1.0","0.0","1.5","7.0","10.7","2.5","2.3","3.8","2.9","0.0","1.5","9.8","14.7","3.7","2.5","2.0","1.6","2.3","1.9","26.0","19.7","3.7","2.1","2.9","1.9","1.2","1.5","14.0","14.3","15.7","5.0","14.0","4.5","11.4","4.4","14.0","15.7","18.4","5.6","18.1","5.7","20.1","6.4","21.4","18.1","30.1","5.9","31.9","6.4","35.3","7.1","7.9","12.4","15.6","5.5","16.8","5.9","18.3","6.6","0.0","15.0","9.2","3.6","9.9","4.0","11.4","4.4","0.0","15.0","102457","5723","105965","6917","110694","8511","47734","28740","115378","6966","119339","7930","N","N","52443","13818","30.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","51.6","(X)"
"1400000US47157021010","Census Tract 210.10, Shelby County, Tennessee","5964","347","4147","487","3136","586","1817","438","7.1","4.8","3.5","4.6","4.6","5.9","15.5","11.7","1.1","1.2","0.8","1.3","1.1","1.8","1.5","2.6","2.3","1.9","1.4","1.8","0.0","1.1","4.3","5.0","1.6","1.8","2.3","2.6","1.6","2.8","0.0","1.9","10.7","5.4","11.6","6.8","7.4","5.7","10.5","7.8","29.1","7.6","24.4","8.1","18.7","8.1","41.2","16.5","21.2","7.4","19.4","8.0","19.0","9.8","22.2","12.9","15.0","5.3","20.1","7.4","26.5","9.9","3.4","3.5","8.1","3.6","11.7","5.3","14.5","6.8","0.0","1.9","3.9","2.4","4.9","3.2","6.5","4.4","1.5","2.5","71286","11311","79662","9856","96615","19233","57805","8026","87824","9232","100891","12452","N","N","56888","8387","26.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.4","(X)"
"1400000US47157021020","Census Tract 210.20, Shelby County, Tennessee","2180","150","1686","169","1401","168","494","154","0.8","1.2","1.0","1.6","0.0","2.5","0.0","6.8","3.8","3.5","4.0","4.3","3.3","4.6","2.8","5.0","3.3","2.7","2.3","2.5","1.4","2.4","7.1","8.5","2.9","2.6","2.8","2.7","3.4","3.2","3.2","5.2","7.7","3.7","7.5","4.6","8.3","5.4","10.9","8.2","20.1","6.3","14.2","6.0","9.4","4.8","37.2","19.0","15.6","7.2","14.8","7.2","14.5","7.7","18.4","19.2","17.3","5.9","19.5","7.8","20.1","7.7","9.9","7.5","9.3","3.3","10.3","4.0","11.4","4.9","5.9","6.3","19.1","6.3","23.4","8.1","28.2","9.5","4.5","5.2","90560","10314","108359","17848","125217","20005","64464","11297","147140","23859","166899","30500","N","N","78699","13370","33.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.7","(X)"
"1400000US47157021111","Census Tract 211.11, Shelby County, Tennessee","1519","110","985","138","446","132","534","135","4.1","3.7","0.0","3.5","0.0","7.5","11.8","9.5","7.2","6.2","15.1","10.9","0.0","7.5","5.8","5.7","16.2","8.1","14.7","10.6","10.3","9.4","22.3","10.9","12.2","5.8","15.0","8.5","19.3","14.1","9.0","6.0","16.1","7.5","12.2","6.8","24.9","12.0","20.6","12.8","28.7","9.9","25.4","10.5","18.6","10.6","21.9","13.3","7.1","3.3","5.5","3.7","6.7","6.2","7.3","6.0","6.6","4.3","10.2","6.4","15.9","11.6","0.0","6.3","1.3","1.6","1.9","2.3","4.3","5.2","0.0","6.3","0.5","0.7","0.0","3.5","0.0","7.5","1.3","2.1","43194","13276","36753","13475","47727","20913","35429","13533","53098","9805","50225","7566","N","N","50393","22636","45.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.0","(X)"
"1400000US47157021112","Census Tract 211.12, Shelby County, Tennessee","2438","134","1435","230","1006","205","1003","210","0.4","0.7","2.3","3.1","0.0","3.4","1.0","1.8","4.2","3.8","1.7","2.7","0.0","3.4","10.3","9.0","5.6","3.7","3.6","4.5","3.5","5.5","8.5","6.7","24.1","8.3","19.9","9.8","22.8","11.7","33.2","16.3","16.2","5.5","12.1","6.3","13.4","8.1","22.3","11.7","29.7","8.8","27.7","10.1","24.9","11.2","23.2","14.2","10.6","5.1","18.0","8.5","18.8","11.1","0.0","3.4","8.6","4.3","14.6","7.1","16.7","7.5","0.0","3.4","0.6","1.0","0.0","2.4","0.0","3.4","1.5","2.4","0.0","1.4","0.0","2.4","0.0","3.4","0.0","3.4","49286","10681","56250","7423","57500","10217","32404","13538","53973","4674","61080","6108","N","N","38942","6499","35.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.1","(X)"
"1400000US47157021113","Census Tract 211.13, Shelby County, Tennessee","1438","73","992","129","681","135","446","114","5.2","3.2","4.5","3.6","3.4","3.8","6.7","7.9","0.7","1.2","0.0","3.5","0.0","5.0","2.2","3.8","4.8","4.5","2.2","2.6","0.0","5.0","10.5","13.3","12.0","6.2","11.2","6.2","6.9","5.8","13.7","12.4","15.9","6.2","13.4","7.2","15.4","10.3","22.9","12.0","23.8","7.4","27.8","10.4","23.2","9.5","28.5","14.8","21.6","8.9","20.1","7.7","20.9","9.8","13.0","17.4","9.7","5.0","11.5","6.7","16.7","9.1","2.5","4.2","6.4","4.3","9.3","6.2","13.5","8.9","0.0","7.5","0.0","2.4","0.0","3.5","0.0","5.0","0.0","7.5","63077","8290","67076","6950","82540","20579","46667","11041","67942","6087","74147","7525","N","N","47029","8797","28.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.4","(X)"
"1400000US47157021121","Census Tract 211.21, Shelby County, Tennessee","2606","142","1236","204","680","158","1370","220","4.8","3.6","4.6","5.7","0.0","5.0","5.0","4.1","3.4","2.1","0.0","2.8","0.0","5.0","6.4","3.8","14.3","5.6","0.0","2.8","0.0","5.0","27.2","9.6","11.8","4.7","10.7","7.7","4.7","5.1","16.6","8.3","18.3","6.6","17.9","8.5","12.5","10.7","16.6","6.9","21.1","5.4","29.5","9.6","39.9","12.1","13.4","7.7","8.5","4.2","6.3","6.4","4.9","5.8","8.8","5.7","8.1","5.1","15.5","9.9","9.9","8.4","1.5","1.9","4.1","3.4","7.4","6.7","13.5","11.2","1.1","1.7","5.6","2.3","8.1","4.0","14.7","7.5","3.3","3.2","48526","8204","57857","9830","67206","22138","29217","8739","72118","12268","90501","14247","N","N","54510","19720","36.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.3","(X)"
"1400000US47157021122","Census Tract 211.22, Shelby County, Tennessee","2322","155","1625","206","685","166","697","190","3.5","2.3","2.8","2.6","0.0","5.0","5.2","4.7","6.7","4.5","9.6","6.2","7.4","8.2","2.0","3.2","15.4","6.3","17.0","8.3","2.3","3.8","15.9","14.3","16.1","7.0","15.4","8.2","10.5","7.1","23.5","15.7","11.4","6.5","8.9","6.6","9.6","9.6","17.2","15.7","18.3","7.4","14.1","6.9","20.3","12.6","23.8","15.0","18.6","6.7","22.2","8.5","27.7","13.9","8.5","10.7","7.1","4.2","9.3","5.4","20.1","12.5","3.9","6.1","2.9","3.1","0.8","1.3","1.9","3.2","0.0","4.9","0.0","1.5","0.0","2.1","0.0","5.0","0.0","4.9","44409","14687","44896","17743","74879","17470","38082","12704","54511","5945","53940","5406","N","N","43594","9718","47.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","50.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.7","(X)"
"1400000US47157021124","Census Tract 211.24, Shelby County, Tennessee","2581","217","1775","269","823","224","806","230","1.1","1.4","0.5","0.9","0.0","4.2","2.5","4.4","1.4","1.6","1.2","2.0","0.0","4.2","1.9","3.1","9.2","4.8","8.6","5.8","6.3","5.8","12.8","9.4","13.0","5.6","12.7","6.7","7.9","7.4","11.2","9.7","15.3","6.4","14.9","7.5","12.9","8.8","20.0","11.5","32.5","7.6","31.2","8.8","16.9","8.8","45.4","15.9","11.1","5.5","12.3","6.8","23.5","14.5","2.0","3.4","9.8","4.9","9.7","6.0","20.9","11.2","3.0","3.3","5.8","4.5","7.8","6.2","9.2","7.8","1.4","2.8","0.8","1.3","1.1","1.9","2.4","4.1","0.0","4.2","59034","4279","62675","4173","81793","9379","54167","14959","65690","7304","70443","9366","N","N","49517","7482","32.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.2","(X)"
"1400000US47157021125","Census Tract 211.25, Shelby County, Tennessee","1891","88","1022","135","702","111","869","135","4.0","2.3","0.8","1.3","1.1","1.8","7.7","4.9","3.3","2.7","3.5","4.2","0.9","1.4","6.4","5.5","6.9","3.9","6.8","5.0","6.8","5.7","3.6","3.6","7.2","3.5","6.8","5.1","3.8","3.6","7.7","4.1","16.4","6.9","15.7","9.0","21.5","12.3","17.4","9.2","20.6","6.8","15.5","6.0","14.8","7.9","28.0","11.9","17.2","6.5","18.2","7.8","10.1","6.4","16.0","8.7","17.2","5.6","21.1","7.7","27.6","10.6","11.3","6.8","3.1","2.1","5.7","3.9","7.1","5.9","0.0","3.9","4.1","2.3","5.9","3.8","6.1","4.6","2.0","2.0","68109","12347","77656","10313","81029","19859","54375","14884","74002","6745","83441","9669","N","N","61768","6785","29.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.3","(X)"
"1400000US47157021126","Census Tract 211.26, Shelby County, Tennessee","2019","141","1234","169","877","177","785","158","3.3","2.6","1.9","2.4","0.0","3.9","5.4","4.2","2.6","2.5","1.4","2.0","1.9","2.8","4.5","5.9","3.4","2.3","2.8","2.9","2.9","3.6","4.3","3.6","17.0","7.6","14.1","9.5","17.4","12.7","22.8","11.4","11.7","5.6","13.4","8.6","9.1","6.1","12.9","7.0","22.3","7.6","15.2","7.1","15.7","10.0","33.4","12.6","16.1","6.6","18.8","10.8","14.5","8.4","6.8","4.8","14.1","5.8","19.9","9.3","28.1","12.4","5.0","4.3","5.9","4.9","8.4","7.9","5.0","5.0","1.9","2.8","3.7","2.8","4.0","3.1","5.4","4.4","3.2","4.9","62413","11489","75875","13920","78250","14493","50047","11879","73363","9328","82836","13591","N","N","56453","12095","26.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.7","(X)"
"1400000US47157021135","Census Tract 211.35, Shelby County, Tennessee","2837","143","1802","268","1077","272","1035","273","10.3","6.6","1.3","2.2","0.0","3.2","28.1","15.7","1.7","2.7","0.0","1.9","0.0","3.2","4.5","7.4","5.5","3.5","4.8","4.6","1.9","3.2","6.8","5.6","9.9","5.4","8.7","6.6","7.6","8.5","9.9","9.0","15.9","5.6","16.5","8.0","11.4","8.0","14.9","10.2","32.6","10.4","37.1","13.1","31.8","18.7","24.6","11.2","11.2","5.3","17.6","8.1","23.7","11.4","0.0","3.3","10.2","4.2","10.2","5.9","17.0","9.9","10.3","6.7","0.8","0.8","0.7","1.1","1.2","1.9","0.9","1.8","2.0","2.0","3.2","3.1","5.3","5.5","0.0","3.3","52940","5273","59784","15035","73708","12738","36103","18860","59234","5476","70212","7659","N","N","39448","9420","35.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","47.5","(X)"
"1400000US47157021136","Census Tract 211.36, Shelby County, Tennessee","1872","81","1515","132","1123","157","357","114","1.5","1.4","1.3","1.5","0.8","1.3","2.5","4.1","1.8","1.6","0.0","2.3","0.0","3.1","9.2","8.7","3.8","3.0","2.1","2.0","2.0","2.2","10.9","13.2","1.1","1.1","0.7","1.0","0.9","1.3","2.8","4.3","5.3","3.7","5.9","4.4","3.1","2.5","2.8","4.1","21.1","5.9","20.9","7.8","17.2","6.5","34.2","18.3","17.0","6.1","19.3","7.1","24.4","8.8","4.8","5.6","24.3","6.1","27.2","7.8","27.4","8.4","4.8","5.7","10.3","4.3","11.0","4.4","10.2","4.1","7.8","11.7","13.9","4.3","11.6","3.9","14.0","4.8","20.2","17.0","96667","13849","98906","15884","101595","16623","69125","7689","122957","12338","125061","13659","N","N","104421","35760","30.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.9","(X)"
"1400000US47157021137","Census Tract 211.37, Shelby County, Tennessee","3394","151","2041","217","1389","208","1353","207","6.4","4.2","1.6","2.2","2.4","3.2","13.5","9.9","2.0","2.7","0.4","0.7","0.6","1.0","5.0","6.9","7.5","3.9","3.1","2.7","4.6","3.9","13.5","8.9","3.2","2.2","6.5","6.8","3.0","3.4","5.0","4.7","17.6","5.5","8.8","4.9","8.4","5.8","25.2","10.6","23.3","5.9","23.1","7.5","17.9","7.6","22.5","8.8","12.9","4.7","18.5","7.4","15.6","8.9","5.8","6.5","20.0","4.3","28.0","6.9","35.7","8.5","6.6","4.9","2.4","2.1","2.8","2.5","4.1","3.6","1.8","2.8","4.7","2.8","7.1","4.7","7.7","5.8","1.0","1.8","64580","5933","81946","5393","97448","18498","39699","4115","78541","7209","94063","10351","N","N","50728","12140","24.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.6","(X)"
"1400000US47157021138","Census Tract 211.38, Shelby County, Tennessee","1442","75","1109","108","875","113","333","94","5.3","4.2","4.9","5.0","1.0","1.8","6.9","6.8","1.7","2.0","2.3","2.7","2.9","3.3","0.0","10.0","2.8","3.1","0.0","3.1","0.0","3.9","12.3","12.4","2.5","2.3","3.2","3.0","0.9","1.4","0.0","10.0","9.7","5.5","7.9","5.1","6.2","5.6","19.8","16.3","16.9","6.0","15.0","6.8","14.3","7.7","27.0","16.0","20.3","6.7","18.1","7.9","14.9","6.9","19.8","15.5","20.3","7.1","22.7","9.2","27.9","10.9","12.3","8.0","8.5","4.4","11.1","5.4","14.1","6.9","0.0","10.0","11.8","4.7","14.8","6.0","17.9","7.5","1.8","2.6","88452","9908","98860","11093","116993","11700","63547","16131","107265","11952","119140","12683","N","N","65181","12501","31.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.8","(X)"
"1400000US47157021139","Census Tract 211.39, Shelby County, Tennessee","1435","79","1260","82","1144","98","175","59","1.3","1.7","1.4","1.9","0.0","3.0","0.0","18.0","0.5","0.8","0.6","0.9","0.6","1.0","0.0","18.0","3.7","2.8","0.0","2.7","0.0","3.0","30.3","19.7","2.8","2.6","0.8","1.3","0.9","1.5","17.1","17.2","6.8","4.9","7.3","5.3","4.4","3.9","6.3","10.1","13.0","4.2","14.0","4.8","13.5","4.9","10.9","11.4","10.0","4.6","9.3","4.9","9.5","5.3","9.1","7.7","22.9","5.9","22.9","6.5","24.5","6.9","20.0","14.8","17.9","5.3","20.4","6.3","21.0","6.5","0.0","18.0","21.3","5.5","23.3","5.7","25.7","6.2","6.3","10.2","115491","13145","126711","19219","138152","23704","-","**","146907","15339","157190","17124","N","N","68957","29797","30.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.1","(X)"
"1400000US47157021140","Census Tract 211.40, Shelby County, Tennessee","2124","103","1398","164","1074","160","726","158","4.0","5.2","0.0","2.5","0.0","3.2","11.8","14.9","5.4","4.4","1.7","2.8","2.2","3.6","12.4","13.0","7.6","5.5","7.9","7.1","8.9","9.0","9.0","8.8","3.5","3.0","5.7","6.9","1.3","2.1","6.3","7.5","16.8","7.4","19.0","11.1","12.3","8.5","27.0","18.9","23.5","8.8","13.6","6.6","11.7","7.1","24.9","17.9","14.6","5.9","16.7","8.7","21.8","10.6","4.5","5.3","16.8","5.9","23.5","9.0","27.7","10.8","4.0","4.5","6.3","3.7","9.5","5.4","10.9","6.9","0.0","4.7","1.6","1.9","2.4","2.8","3.2","3.6","0.0","4.7","65382","6833","80250","17222","89231","9720","37088","13266","74896","9978","88667","12312","N","N","39678","10120","33.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.0","(X)"
