OBJECTID,FID_TelecomVT,TelecomNod,Mean,Mode,Cluster,Entropy,Median,StDev,IQR,FID_censustractclip_CensusData,censustractclip_GEO_ID,censustractclip_STATE,censustractclip_COUNTY,censustractclip_TRACT,censustractclip_NAME,censustractclip_LSAD,censustractclip_CENSUSAREA,censustractclip_Area,CensusData_OBJECTID,CensusData_Id,CensusData_Id2,CensusData_Geography,CensusData_Estimate__Total,CensusData_Margin_of_Error__Total,CensusData_Median_income__dollars_,CensusData_Mean_income__dollars_,Shape_Length,Shape_Area
367,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,186,1400000US47157021611,47,157,021611,216.11,Tract,2.007000000000000,56607504.0000000,179,1400000US47157021611,47157021611.000000000000000,"Census Tract 216.11, Shelby County, Tennessee",6609,439,89074,104112,32409.889218919255654,56607502.622578613460064
368,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,187,1400000US47157021612,47,157,021612,216.12,Tract,1.505000000000000,41924216.0000000,180,1400000US47157021612,47157021612.000000000000000,"Census Tract 216.12, Shelby County, Tennessee",4868,233,100652,116236,28806.077486665963079,41924214.832532472908497
369,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,188,1400000US47157021613,47,157,021613,216.13,Tract,1.770000000000000,49642724.0000000,181,1400000US47157021613,47157021613.000000000000000,"Census Tract 216.13, Shelby County, Tennessee",4734,352,113333,130077,36701.627294281897775,49642724.538328886032104
370,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,9,1400000US47157020831,47,157,020831,208.31,Tract,1.441000000000000,40218740.0000000,139,1400000US47157020831,47157020831.000000000000000,"Census Tract 208.31, Shelby County, Tennessee",3697,352,74640,79385,18927.717481607978698,12916949.254360929131508
371,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,11,1400000US47157021135,47,157,021135,211.35,Tract,1.653000000000000,45582512.0000000,152,1400000US47157021135,47157021135.000000000000000,"Census Tract 211.35, Shelby County, Tennessee",7593,1051,52561,62310,14902.006492232831079,9969113.586219161748886
372,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,154,1400000US47157020832,47,157,020832,208.32,Tract,9.651999999999999,268794944.0000000,140,1400000US47157020832,47157020832.000000000000000,"Census Tract 208.32, Shelby County, Tennessee",10010,548,114050,129695,31987.876944166418980,55017694.413337886333466
373,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,66171.916233561336412,204851755.824297517538071
374,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,708404032.0000000,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309,80926.832133332369267,314920862.305788815021515
375,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,159,1400000US47157021113,47,157,021113,211.13,Tract,1.645000000000000,45551904.0000000,146,1400000US47157021113,47157021113.000000000000000,"Census Tract 211.13, Shelby County, Tennessee",3800,406,61809,64466,13107.974427652063241,6501634.513774439692497
376,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,165,1400000US47157021136,47,157,021136,211.36,Tract,1.638000000000000,45841600.0000000,153,1400000US47157021136,47157021136.000000000000000,"Census Tract 211.36, Shelby County, Tennessee",5301,361,94868,120338,25358.084233340825449,25789447.813666053116322
377,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,167,1400000US47157021138,47,157,021138,211.38,Tract,3.636000000000000,101862992.0000000,155,1400000US47157021138,47157021138.000000000000000,"Census Tract 211.38, Shelby County, Tennessee",3449,374,79034,99086,16265.660596183524831,13275139.037786751985550
378,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,169,1400000US47157021141,47,157,021141,211.41,Tract,1.514000000000000,42587376.0000000,158,1400000US47157021141,47157021141.000000000000000,"Census Tract 211.41, Shelby County, Tennessee",7450,515,73962,74735,33506.267811084697314,42587376.144824363291264
379,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,170,1400000US47157021142,47,157,021142,211.42,Tract,1.648000000000000,46202116.0000000,159,1400000US47157021142,47157021142.000000000000000,"Census Tract 211.42, Shelby County, Tennessee",3479,426,61250,71190,30111.267998059192905,42726801.118322834372520
380,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,9,1400000US47157020831,47,157,020831,208.31,Tract,1.441000000000000,40218740.0000000,139,1400000US47157020831,47157020831.000000000000000,"Census Tract 208.31, Shelby County, Tennessee",3697,352,74640,79385,21454.281948713251040,27280072.476217098534107
381,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,147,1400000US47157020642,47,157,020642,206.42,Tract,9.749000000000001,271967488.0000000,131,1400000US47157020642,47157020642.000000000000000,"Census Tract 206.42, Shelby County, Tennessee",9886,685,103106,109487,28173.963603508287633,45833424.205925680696964
382,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,986658368.0000000,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638,23766.481185787430150,23846856.881036456674337
383,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,1217365760.0000000,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182,36497.369676061949576,61635897.384027928113937
384,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,153,1400000US47157020820,47,157,020820,208.20,Tract,27.289999999999999,773136192.0000000,138,1400000US47157020820,47157020820.000000000000000,"Census Tract 208.20, Shelby County, Tennessee",8812,444,109872,121483,134818.673353441379732,768556250.138600945472717
385,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,154,1400000US47157020832,47,157,020832,208.32,Tract,9.651999999999999,268794944.0000000,140,1400000US47157020832,47157020832.000000000000000,"Census Tract 208.32, Shelby County, Tennessee",10010,548,114050,129695,58508.805654783638602,174801453.694834470748901
386,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,155,1400000US47157020900,47,157,020900,209,Tract,11.209000000000000,312074784.0000000,141,1400000US47157020900,47157020900.000000000000000,"Census Tract 209, Shelby County, Tennessee",9819,296,99052,108915,49989.587881240455317,112525203.776542410254478
387,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,89769.571238624761463,414733688.346777558326721
388,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,708404032.0000000,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309,41153.354893766772875,69333032.809033066034317
389,22,0.000000000000000,-29.850000000000001,4.000000000000000,4.000000000000000,1.500000000000000,-23.399999999999999,29.796811909999999,46.500000000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,1217365760.0000000,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182,142963.513697948190384,990231802.779800891876221
390,22,0.000000000000000,-29.850000000000001,4.000000000000000,4.000000000000000,1.500000000000000,-23.399999999999999,29.796811909999999,46.500000000000000,153,1400000US47157020820,47,157,020820,208.20,Tract,27.289999999999999,773136192.0000000,138,1400000US47157020820,47157020820.000000000000000,"Census Tract 208.20, Shelby County, Tennessee",8812,444,109872,121483,10487.440868455578311,4328468.957606784068048
391,22,0.000000000000000,-29.850000000000001,4.000000000000000,4.000000000000000,1.500000000000000,-23.399999999999999,29.796811909999999,46.500000000000000,155,1400000US47157020900,47,157,020900,209,Tract,11.209000000000000,312074784.0000000,141,1400000US47157020900,47157020900.000000000000000,"Census Tract 209, Shelby County, Tennessee",9819,296,99052,108915,65273.826228968602663,199549567.978367000818253
392,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,9,1400000US47157020831,47,157,020831,208.31,Tract,1.441000000000000,40218740.0000000,139,1400000US47157020831,47157020831.000000000000000,"Census Tract 208.31, Shelby County, Tennessee",3697,352,74640,79385,4754.795775658732055,19574.034894174306828
393,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,4754.795775658732055,19574.034894174306828
394,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,2170.019076355289144,101164.282934828195721
395,20,0.000000000000000,-53.020000000000003,1.000000000000000,-1.000000000000000,1.921928094890000,-52.000000000000000,19.983418126000000,35.174999999999997,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,708404032.0000000,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309,2170.019076355289144,101164.282934828195721
396,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,9,1400000US47157020831,47,157,020831,208.31,Tract,1.441000000000000,40218740.0000000,139,1400000US47157020831,47157020831.000000000000000,"Census Tract 208.31, Shelby County, Tennessee",3697,352,74640,79385,883.822735570783152,2143.679517476165984
397,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,883.822735570783152,2143.679517476165984
398,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,153,1400000US47157020820,47,157,020820,208.20,Tract,27.289999999999999,773136192.0000000,138,1400000US47157020820,47157020820.000000000000000,"Census Tract 208.20, Shelby County, Tennessee",8812,444,109872,121483,30391.760808171056851,251499.818888474052073
399,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,30391.760808171056851,251499.818888474052073
400,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,3248.926053924346888,6816.347269288887219
401,21,0.000000000000000,-34.728571428599999,4.000000000000000,-1.000000000000000,2.128085278890000,-29.899999999999999,28.549297381100001,49.725000000000001,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,708404032.0000000,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309,3248.926053924346888,6816.347269288887219
